full_date,year,month,month_name,country,daily_orders,gross_revenue,returns_revenue,net_revenue,is_q4
2011-10-04,2011,10,October,Cyprus,2,196.35,-196.35,0.0,1
2011-10-04,2011,10,October,Finland,1,310.0,0.0,310.0,1
2011-10-04,2011,10,October,France,2,357.3,0.0,357.3,1
2011-10-04,2011,10,October,Germany,1,0.0,-7.05,-7.05,1
2011-10-04,2011,10,October,Hong Kong,1,0.0,-10.95,-10.95,1
2011-10-04,2011,10,October,Israel,2,138.03,0.0,138.03,1
2011-10-04,2011,10,October,Spain,1,0.0,-20.0,-20.0,1
2011-10-04,2011,10,October,United Kingdom,93,47453.38,-335.46,47117.92,1
2011-10-05,2011,10,October,Australia,2,16471.77,0.0,16471.77,1
2011-10-05,2011,10,October,Channel Islands,3,1761.0,0.0,1761.0,1
2011-10-05,2011,10,October,France,4,2059.2,0.0,2059.2,1
2011-10-05,2011,10,October,Germany,4,4178.92,0.0,4178.92,1
2011-10-05,2011,10,October,Netherlands,1,91.85,0.0,91.85,1
2011-10-05,2011,10,October,Switzerland,1,2539.56,0.0,2539.56,1
2011-10-05,2011,10,October,United Kingdom,89,48491.33,-349.2,48142.13,1
2011-10-06,2011,10,October,Australia,2,678.76,0.0,678.76,1
2011-10-06,2011,10,October,EIRE,1,421.3,0.0,421.3,1
2011-10-06,2011,10,October,France,2,157.0,-11.8,145.2,1
2011-10-06,2011,10,October,Germany,10,3954.53,-38.75,3915.78,1
2011-10-06,2011,10,October,Italy,1,0.0,-48.35,-48.35,1
2011-10-06,2011,10,October,Netherlands,3,841.55,0.0,841.55,1
2011-10-06,2011,10,October,Portugal,2,1728.27,0.0,1728.27,1
2011-10-06,2011,10,October,United Kingdom,196,55106.03,-7267.29,47838.74,1
2011-10-07,2011,10,October,Cyprus,1,600.39,0.0,600.39,1
2011-10-07,2011,10,October,Czech Republic,1,277.48,0.0,277.48,1
2011-10-07,2011,10,October,Denmark,1,891.4,0.0,891.4,1
2011-10-07,2011,10,October,EIRE,1,904.14,0.0,904.14,1
2011-10-07,2011,10,October,France,2,675.36,0.0,675.36,1
2011-10-07,2011,10,October,Germany,5,2866.85,0.0,2866.85,1
2011-10-07,2011,10,October,Netherlands,1,171.93,0.0,171.93,1
2011-10-07,2011,10,October,Spain,1,422.8,0.0,422.8,1
2011-10-07,2011,10,October,United Kingdom,95,46980.35,-6252.68,40727.67,1
2011-10-09,2011,10,October,United Kingdom,41,12524.4,-602.16,11922.24,1
2011-10-10,2011,10,October,Belgium,1,332.68,0.0,332.68,1
2011-10-10,2011,10,October,EIRE,4,3201.28,-40.5,3160.78,1
2011-10-10,2011,10,October,France,3,426.58,-16.5,410.08,1
2011-10-10,2011,10,October,Germany,2,282.58,-9.6,272.98,1
2011-10-10,2011,10,October,USA,1,1579.51,0.0,1579.51,1
2011-10-10,2011,10,October,United Kingdom,124,42404.92,-2139.96,40264.96,1
2011-10-11,2011,10,October,Belgium,1,355.8,0.0,355.8,1
2011-10-11,2011,10,October,Denmark,1,171.66,0.0,171.66,1
2011-10-11,2011,10,October,EIRE,3,1575.79,0.0,1575.79,1
2011-10-11,2011,10,October,France,2,4279.71,-36.85,4242.86,1
2011-10-11,2011,10,October,Germany,2,962.99,0.0,962.99,1
2011-10-11,2011,10,October,Norway,1,6.0,0.0,6.0,1
2011-10-11,2011,10,October,Portugal,1,892.47,0.0,892.47,1
2011-10-11,2011,10,October,Switzerland,1,1527.96,0.0,1527.96,1
2011-10-11,2011,10,October,United Kingdom,93,42782.56,-14210.05,28572.51,1
2011-10-12,2011,10,October,EIRE,7,2212.56,-789.8,1422.76,1
2011-10-12,2011,10,October,Finland,3,954.93,-18.0,936.93,1
2011-10-12,2011,10,October,France,5,1360.29,0.0,1360.29,1
2011-10-12,2011,10,October,Germany,5,1232.91,-1.45,1231.46,1
2011-10-12,2011,10,October,Norway,2,883.51,0.0,883.51,1
2011-10-12,2011,10,October,Switzerland,2,676.37,-14.45,661.92,1
2011-10-12,2011,10,October,USA,1,0.0,-1579.51,-1579.51,1
2011-10-12,2011,10,October,United Kingdom,82,24832.23,-321.22,24511.01,1
2011-10-13,2011,10,October,Belgium,1,1491.59,0.0,1491.59,1
2011-10-13,2011,10,October,Cyprus,1,2876.85,0.0,2876.85,1
2011-10-13,2011,10,October,Finland,1,640.5,0.0,640.5,1
2011-10-13,2011,10,October,France,1,331.72,0.0,331.72,1
2011-10-13,2011,10,October,Germany,5,2129.11,-81.97,2047.14,1
2011-10-13,2011,10,October,Italy,1,318.06,0.0,318.06,1
2011-10-13,2011,10,October,Portugal,1,1319.01,0.0,1319.01,1
2011-10-13,2011,10,October,RSA,1,1002.31,0.0,1002.31,1
2011-10-13,2011,10,October,United Kingdom,94,27336.03,-297.04,27038.99,1
2011-10-14,2011,10,October,Belgium,1,450.86,0.0,450.86,1
2011-10-14,2011,10,October,Channel Islands,2,862.32,0.0,862.32,1
2011-10-14,2011,10,October,EIRE,1,406.84,0.0,406.84,1
2011-10-14,2011,10,October,France,2,513.6,-60.84,452.76,1
2011-10-14,2011,10,October,Germany,3,1942.28,-17.0,1925.28,1
2011-10-14,2011,10,October,Portugal,1,642.01,0.0,642.01,1
2011-10-14,2011,10,October,Singapore,1,999.26,0.0,999.26,1
2011-10-14,2011,10,October,Spain,1,3528.34,0.0,3528.34,1
2011-10-14,2011,10,October,Sweden,1,15.0,0.0,15.0,1
2011-10-14,2011,10,October,United Kingdom,72,26347.15,-444.76,25902.39,1
2011-10-16,2011,10,October,United Kingdom,39,22010.57,-405.52,21605.05,1
2011-10-17,2011,10,October,Belgium,1,358.99,0.0,358.99,1
2011-10-17,2011,10,October,Denmark,1,0.0,-34.65,-34.65,1
2011-10-17,2011,10,October,EIRE,7,5449.12,0.0,5449.12,1
2011-10-17,2011,10,October,France,1,0.0,-3.18,-3.18,1
2011-10-17,2011,10,October,Germany,4,3512.87,0.0,3512.87,1
2011-10-17,2011,10,October,Portugal,1,543.41,0.0,543.41,1
2011-10-17,2011,10,October,Spain,1,0.0,-3528.34,-3528.34,1
2011-10-17,2011,10,October,Sweden,1,5296.96,0.0,5296.96,1
2011-10-17,2011,10,October,United Kingdom,86,36277.96,-656.72,35621.24,1
2011-10-18,2011,10,October,Austria,1,1043.78,0.0,1043.78,1
2011-10-18,2011,10,October,EIRE,2,1512.17,0.0,1512.17,1
2011-10-18,2011,10,October,France,2,0.0,-2.12,-2.12,1
2011-10-18,2011,10,October,Germany,3,1315.27,0.0,1315.27,1
2011-10-18,2011,10,October,Hong Kong,1,423.42,0.0,423.42,1
2011-10-18,2011,10,October,Italy,1,1193.32,0.0,1193.32,1
2011-10-18,2011,10,October,Netherlands,1,448.92,0.0,448.92,1
2011-10-18,2011,10,October,Spain,1,1019.47,0.0,1019.47,1
2011-10-18,2011,10,October,United Kingdom,95,38375.81,-491.58,37884.23,1
2011-10-19,2011,10,October,Cyprus,1,739.28,0.0,739.28,1
2011-10-19,2011,10,October,EIRE,1,1588.75,0.0,1588.75,1
2011-10-19,2011,10,October,France,2,2792.96,0.0,2792.96,1
2011-10-19,2011,10,October,Germany,6,2618.61,-29.75,2588.86,1
2011-10-19,2011,10,October,Portugal,1,149.75,0.0,149.75,1
2011-10-19,2011,10,October,Spain,1,348.32,0.0,348.32,1
2011-10-19,2011,10,October,United Kingdom,93,28260.34,-472.12,27788.22,1
2011-10-20,2011,10,October,EIRE,3,3621.35,-54.9,3566.45,1
2011-10-20,2011,10,October,France,1,1056.9,0.0,1056.9,1
2011-10-20,2011,10,October,Germany,3,1118.05,0.0,1118.05,1
2011-10-20,2011,10,October,Netherlands,3,25833.56,0.0,25833.56,1
2011-10-20,2011,10,October,Spain,1,290.81,0.0,290.81,1
2011-10-20,2011,10,October,United Kingdom,95,29200.98,-274.86,28926.12,1
2011-10-21,2011,10,October,Belgium,1,300.76,0.0,300.76,1
2011-10-21,2011,10,October,Denmark,2,427.7,-18.0,409.7,1
2011-10-21,2011,10,October,EIRE,2,1680.03,0.0,1680.03,1
2011-10-21,2011,10,October,Germany,2,1347.05,0.0,1347.05,1
2011-10-21,2011,10,October,Netherlands,3,3325.62,0.0,3325.62,1
2011-10-21,2011,10,October,USA,1,731.69,0.0,731.69,1
2011-10-21,2011,10,October,United Kingdom,58,55413.79,-247.38,55166.41,1
2011-10-23,2011,10,October,Germany,1,0.0,-15.7,-15.7,1
2011-10-23,2011,10,October,United Kingdom,43,12288.78,-21.05,12267.73,1
2011-10-24,2011,10,October,Belgium,2,0.0,-34.0,-34.0,1
2011-10-24,2011,10,October,EIRE,2,646.02,-27.2,618.82,1
2011-10-24,2011,10,October,Germany,1,0.0,-38.45,-38.45,1
2011-10-24,2011,10,October,Italy,1,722.4,0.0,722.4,1
2011-10-24,2011,10,October,Spain,1,401.3,0.0,401.3,1
2011-10-24,2011,10,October,United Kingdom,131,45402.29,-7069.01,38333.28,1
2011-10-25,2011,10,October,Germany,2,1097.16,0.0,1097.16,1
2011-10-25,2011,10,October,Italy,1,435.09,0.0,435.09,1
2011-10-25,2011,10,October,Portugal,1,307.21,0.0,307.21,1
2011-10-25,2011,10,October,Switzerland,1,1635.66,0.0,1635.66,1
2011-10-25,2011,10,October,United Kingdom,105,37129.44,-427.15,36702.29,1
2011-10-26,2011,10,October,Belgium,1,786.95,0.0,786.95,1
2011-10-26,2011,10,October,Germany,2,119.74,0.0,119.74,1
2011-10-26,2011,10,October,Italy,1,0.0,-30.55,-30.55,1
2011-10-26,2011,10,October,Japan,2,1948.04,0.0,1948.04,1
2011-10-26,2011,10,October,Spain,1,449.45,0.0,449.45,1
2011-10-26,2011,10,October,Switzerland,2,1275.64,0.0,1275.64,1
2011-10-26,2011,10,October,United Kingdom,97,33478.61,-186.8,33291.81,1
2011-10-27,2011,10,October,EIRE,1,0.0,-97.9,-97.9,1
2011-10-27,2011,10,October,Finland,1,701.79,0.0,701.79,1
2011-10-27,2011,10,October,France,4,1103.79,0.0,1103.79,1
2011-10-27,2011,10,October,Germany,3,485.64,-176.43,309.21,1
2011-10-27,2011,10,October,Italy,1,160.0,0.0,160.0,1
2011-10-27,2011,10,October,Netherlands,3,9995.22,0.0,9995.22,1
2011-10-27,2011,10,October,Norway,2,1755.06,0.0,1755.06,1
2011-10-27,2011,10,October,United Kingdom,119,34768.1,-1215.12,33552.98,1
2011-10-28,2011,10,October,Belgium,1,499.16,0.0,499.16,1
2011-10-28,2011,10,October,France,3,8990.46,0.0,8990.46,1
2011-10-28,2011,10,October,Germany,3,1088.83,-8.5,1080.33,1
2011-10-28,2011,10,October,Hong Kong,1,311.1,0.0,311.1,1
2011-10-28,2011,10,October,Norway,2,1042.66,0.0,1042.66,1
2011-10-28,2011,10,October,Switzerland,2,409.99,0.0,409.99,1
2011-10-28,2011,10,October,United Kingdom,87,28220.38,-90.23,28130.15,1
2011-10-30,2011,10,October,Belgium,1,299.06,0.0,299.06,1
2011-10-30,2011,10,October,EIRE,1,501.66,0.0,501.66,1
2011-10-30,2011,10,October,France,1,214.74,0.0,214.74,1
2011-10-30,2011,10,October,Italy,1,343.0,0.0,343.0,1
2011-10-30,2011,10,October,Spain,1,2176.45,0.0,2176.45,1
2011-10-30,2011,10,October,Sweden,1,454.2,0.0,454.2,1
2011-10-30,2011,10,October,United Kingdom,91,30573.58,-25.95,30547.63,1
2011-10-31,2011,10,October,Belgium,1,462.85,0.0,462.85,1
2011-10-31,2011,10,October,EIRE,1,596.91,0.0,596.91,1
2011-10-31,2011,10,October,Finland,1,214.9,0.0,214.9,1
2011-10-31,2011,10,October,France,2,485.32,0.0,485.32,1
2011-10-31,2011,10,October,Germany,4,785.53,0.0,785.53,1
2011-10-31,2011,10,October,Iceland,1,1294.32,0.0,1294.32,1
2011-10-31,2011,10,October,Italy,1,317.82,0.0,317.82,1
2011-10-31,2011,10,October,United Kingdom,98,53211.5,-8893.7,44317.8,1
2011-11-01,2011,11,November,EIRE,2,2047.05,0.0,2047.05,1
2011-11-01,2011,11,November,France,4,1854.81,-25.0,1829.81,1
2011-11-01,2011,11,November,Italy,1,120.0,0.0,120.0,1
2011-11-01,2011,11,November,United Kingdom,98,25133.29,-388.6,24744.69,1
2011-11-02,2011,11,November,Australia,2,624.24,-174.0,450.24,1
2011-11-02,2011,11,November,EIRE,1,0.0,-16.75,-16.75,1
2011-11-02,2011,11,November,France,1,633.44,0.0,633.44,1
2011-11-02,2011,11,November,Germany,2,171.23,-51.0,120.23,1
2011-11-02,2011,11,November,Italy,1,85.92,0.0,85.92,1
2011-11-02,2011,11,November,Netherlands,3,4486.91,0.0,4486.91,1
2011-11-02,2011,11,November,Poland,1,981.95,0.0,981.95,1
2011-11-02,2011,11,November,United Kingdom,105,38904.65,-407.53,38497.12,1
2011-11-03,2011,11,November,Australia,1,375.24,0.0,375.24,1
2011-11-03,2011,11,November,France,5,1653.98,-86.6,1567.38,1
2011-11-03,2011,11,November,Germany,2,817.97,0.0,817.97,1
2011-11-03,2011,11,November,Norway,1,311.73,0.0,311.73,1
2011-11-03,2011,11,November,Portugal,1,202.3,0.0,202.3,1
2011-11-03,2011,11,November,Spain,1,372.7,0.0,372.7,1
2011-11-03,2011,11,November,United Kingdom,111,59617.23,-594.23,59023.0,1
2011-11-04,2011,11,November,Australia,2,601.44,-262.73,338.71,1
2011-11-04,2011,11,November,Belgium,2,1673.03,0.0,1673.03,1
2011-11-04,2011,11,November,EIRE,2,0.0,-100.36,-100.36,1
2011-11-04,2011,11,November,Finland,3,1321.28,-80.0,1241.28,1
2011-11-04,2011,11,November,France,3,457.96,-62.4,395.56,1
2011-11-04,2011,11,November,Germany,1,0.0,-21.65,-21.65,1
2011-11-04,2011,11,November,Poland,1,379.28,0.0,379.28,1
2011-11-04,2011,11,November,Spain,1,738.57,0.0,738.57,1
2011-11-04,2011,11,November,United Kingdom,128,57798.45,-2355.71,55442.74,1
2011-11-06,2011,11,November,Channel Islands,2,1303.14,0.0,1303.14,1
2011-11-06,2011,11,November,Germany,3,1184.05,0.0,1184.05,1
2011-11-06,2011,11,November,Norway,1,419.06,0.0,419.06,1
2011-11-06,2011,11,November,Sweden,1,671.69,0.0,671.69,1
2011-11-06,2011,11,November,Switzerland,1,6207.67,0.0,6207.67,1
2011-11-06,2011,11,November,United Kingdom,96,33148.99,-33.94,33115.05,1
2011-11-07,2011,11,November,Belgium,2,754.5,-15.0,739.5,1
2011-11-07,2011,11,November,EIRE,4,1157.33,0.0,1157.33,1
2011-11-07,2011,11,November,France,1,288.67,0.0,288.67,1
2011-11-07,2011,11,November,Germany,2,548.85,0.0,548.85,1
2011-11-07,2011,11,November,Portugal,1,222.26,0.0,222.26,1
2011-11-07,2011,11,November,Spain,2,140.0,-128.09,11.91,1
2011-11-07,2011,11,November,United Kingdom,103,82770.2,-15737.64,67032.56,1
2011-11-08,2011,11,November,Belgium,2,506.55,0.0,506.55,1
2011-11-08,2011,11,November,EIRE,3,0.0,-37.09,-37.09,1
2011-11-08,2011,11,November,France,3,1388.77,-8.5,1380.27,1
2011-11-08,2011,11,November,Germany,3,0.0,-237.26,-237.26,1
2011-11-08,2011,11,November,Spain,1,573.71,0.0,573.71,1
2011-11-08,2011,11,November,Sweden,1,0.0,-20.85,-20.85,1
2011-11-08,2011,11,November,United Kingdom,128,55206.61,-715.69,54490.92,1
2011-11-09,2011,11,November,EIRE,2,826.04,-15.9,810.14,1
2011-11-09,2011,11,November,France,2,1068.82,0.0,1068.82,1
2011-11-09,2011,11,November,Germany,2,449.4,-1.65,447.75,1
2011-11-09,2011,11,November,United Kingdom,121,63482.06,-3466.79,60015.27,1
2011-11-10,2011,11,November,Belgium,1,0.0,-19.95,-19.95,1
2011-11-10,2011,11,November,EIRE,1,1003.03,0.0,1003.03,1
2011-11-10,2011,11,November,France,7,2128.03,0.0,2128.03,1
2011-11-10,2011,11,November,Germany,3,287.28,-33.0,254.28,1
2011-11-10,2011,11,November,Netherlands,3,9823.12,0.0,9823.12,1
2011-11-10,2011,11,November,Spain,3,808.99,-17.0,791.99,1
2011-11-10,2011,11,November,United Kingdom,162,55903.49,-968.21,54935.28,1
2011-11-11,2011,11,November,EIRE,3,2506.77,0.0,2506.77,1
2011-11-11,2011,11,November,France,6,2358.91,0.0,2358.91,1
2011-11-11,2011,11,November,Germany,8,3028.82,-37.95,2990.87,1
2011-11-11,2011,11,November,Portugal,1,305.3,0.0,305.3,1
2011-11-11,2011,11,November,Sweden,1,223.68,0.0,223.68,1
2011-11-11,2011,11,November,Switzerland,1,292.58,0.0,292.58,1
2011-11-11,2011,11,November,United Kingdom,98,46523.16,-383.71,46139.45,1
2011-11-13,2011,11,November,Austria,1,586.85,0.0,586.85,1
2011-11-13,2011,11,November,EIRE,4,4454.44,0.0,4454.44,1
2011-11-13,2011,11,November,France,1,123.08,0.0,123.08,1
2011-11-13,2011,11,November,United Kingdom,87,28905.26,-549.7,28355.56,1
2011-11-14,2011,11,November,Austria,1,742.93,0.0,742.93,1
2011-11-14,2011,11,November,EIRE,1,348.21,0.0,348.21,1
2011-11-14,2011,11,November,Finland,1,408.34,0.0,408.34,1
2011-11-14,2011,11,November,France,3,1666.42,0.0,1666.42,1
2011-11-14,2011,11,November,Germany,4,598.38,-48.27,550.11,1
2011-11-14,2011,11,November,Italy,2,0.0,-103.2,-103.2,1
2011-11-14,2011,11,November,Portugal,2,511.09,0.0,511.09,1
2011-11-14,2011,11,November,Sweden,1,1238.48,0.0,1238.48,1
2011-11-14,2011,11,November,United Kingdom,135,108576.59,-1801.21,106775.38,1
2011-11-15,2011,11,November,Australia,2,5355.4,0.0,5355.4,1
2011-11-15,2011,11,November,EIRE,5,2246.31,0.0,2246.31,1
2011-11-15,2011,11,November,France,2,809.22,0.0,809.22,1
2011-11-15,2011,11,November,Germany,2,893.41,0.0,893.41,1
2011-11-15,2011,11,November,Sweden,1,181.66,0.0,181.66,1
2011-11-15,2011,11,November,United Kingdom,129,50455.49,-213.06,50242.43,1
2011-11-16,2011,11,November,EIRE,3,4906.29,0.0,4906.29,1
2011-11-16,2011,11,November,France,2,1575.28,0.0,1575.28,1
2011-11-16,2011,11,November,Germany,11,3612.12,-18.0,3594.12,1
2011-11-16,2011,11,November,Netherlands,1,232.5,0.0,232.5,1
2011-11-16,2011,11,November,United Kingdom,143,55298.78,-1531.47,53767.31,1
2011-11-16,2011,11,November,Unspecified,1,333.2,0.0,333.2,1
2011-11-17,2011,11,November,Belgium,2,1492.31,0.0,1492.31,1
2011-11-17,2011,11,November,Channel Islands,1,211.63,0.0,211.63,1
2011-11-17,2011,11,November,Denmark,1,1794.05,0.0,1794.05,1
2011-11-17,2011,11,November,EIRE,2,1602.42,0.0,1602.42,1
2011-11-17,2011,11,November,Finland,3,234.33,-40.0,194.33,1
2011-11-17,2011,11,November,France,5,3264.02,-9.9,3254.12,1
2011-11-17,2011,11,November,Germany,7,3720.96,-36.05,3684.91,1
2011-11-17,2011,11,November,Italy,1,248.2,0.0,248.2,1
2011-11-17,2011,11,November,Japan,1,4808.48,0.0,4808.48,1
2011-11-17,2011,11,November,Malta,2,743.43,-130.0,613.43,1
2011-11-17,2011,11,November,Portugal,1,58.35,0.0,58.35,1
2011-11-17,2011,11,November,Spain,2,1184.06,0.0,1184.06,1
2011-11-17,2011,11,November,United Kingdom,140,41701.31,-527.46,41173.85,1
2011-11-18,2011,11,November,Belgium,1,1040.39,0.0,1040.39,1
2011-11-18,2011,11,November,Cyprus,1,460.89,0.0,460.89,1
2011-11-18,2011,11,November,Czech Republic,2,0.0,-61.51,-61.51,1
2011-11-18,2011,11,November,EIRE,3,785.56,-102.55,683.01,1
2011-11-18,2011,11,November,France,3,1072.68,0.0,1072.68,1
2011-11-18,2011,11,November,Germany,5,1135.37,-32.65,1102.72,1
2011-11-18,2011,11,November,Italy,2,1363.16,0.0,1363.16,1
2011-11-18,2011,11,November,Netherlands,1,166.0,0.0,166.0,1
2011-11-18,2011,11,November,Norway,1,936.64,0.0,936.64,1
2011-11-18,2011,11,November,Poland,1,0.0,-19.36,-19.36,1
2011-11-18,2011,11,November,Sweden,1,0.0,-8.67,-8.67,1
2011-11-18,2011,11,November,Switzerland,1,925.64,0.0,925.64,1
2011-11-18,2011,11,November,United Kingdom,140,43389.06,-1338.62,42050.44,1
2011-11-20,2011,11,November,Belgium,1,265.83,0.0,265.83,1
2011-11-20,2011,11,November,EIRE,1,917.54,0.0,917.54,1
2011-11-20,2011,11,November,France,2,838.71,0.0,838.71,1
2011-11-20,2011,11,November,Germany,1,219.0,0.0,219.0,1
2011-11-20,2011,11,November,Netherlands,2,158.24,-18.0,140.24,1
2011-11-20,2011,11,November,Spain,2,1094.23,0.0,1094.23,1
2011-11-20,2011,11,November,United Kingdom,96,31565.02,-138.56,31426.46,1
2011-11-21,2011,11,November,EIRE,2,900.6,0.0,900.6,1
2011-11-21,2011,11,November,France,1,397.72,0.0,397.72,1
2011-11-21,2011,11,November,Germany,4,718.7,-352.25,366.45,1
2011-11-21,2011,11,November,Italy,1,1757.55,0.0,1757.55,1
2011-11-21,2011,11,November,Portugal,1,430.48,0.0,430.48,1
2011-11-21,2011,11,November,Spain,1,427.48,0.0,427.48,1
2011-11-21,2011,11,November,United Kingdom,112,45165.12,-1150.97,44014.15,1
2011-11-22,2011,11,November,Belgium,1,301.25,0.0,301.25,1
2011-11-22,2011,11,November,EIRE,4,2055.2,-22.88,2032.32,1
2011-11-22,2011,11,November,France,2,943.63,0.0,943.63,1
2011-11-22,2011,11,November,Germany,3,1055.37,-36.6,1018.77,1
2011-11-22,2011,11,November,Italy,2,611.19,0.0,611.19,1
2011-11-22,2011,11,November,Netherlands,2,809.6,0.0,809.6,1
2011-11-22,2011,11,November,Sweden,2,406.72,-80.0,326.72,1
2011-11-22,2011,11,November,United Kingdom,155,57474.41,-1597.9,55876.51,1
2011-11-23,2011,11,November,EIRE,2,177.33,-29.85,147.48,1
2011-11-23,2011,11,November,Finland,1,310.0,0.0,310.0,1
2011-11-23,2011,11,November,France,2,348.38,0.0,348.38,1
2011-11-23,2011,11,November,Germany,3,712.01,0.0,712.01,1
2011-11-23,2011,11,November,Italy,2,385.06,-26.33,358.73,1
2011-11-23,2011,11,November,Malta,1,0.0,-30.81,-30.81,1
2011-11-23,2011,11,November,Netherlands,3,10078.64,0.0,10078.64,1
2011-11-23,2011,11,November,Spain,1,2990.0,0.0,2990.0,1
2011-11-23,2011,11,November,Switzerland,3,430.57,-2.0,428.57,1
2011-11-23,2011,11,November,United Kingdom,136,64672.19,-1534.49,63137.7,1
2011-11-24,2011,11,November,Australia,1,286.4,0.0,286.4,1
2011-11-24,2011,11,November,Belgium,1,0.0,-2.55,-2.55,1
2011-11-24,2011,11,November,EIRE,1,207.14,0.0,207.14,1
2011-11-24,2011,11,November,France,3,2241.87,-259.2,1982.67,1
2011-11-24,2011,11,November,Germany,8,4244.42,0.0,4244.42,1
2011-11-24,2011,11,November,Portugal,2,859.12,0.0,859.12,1
2011-11-24,2011,11,November,Spain,1,178.48,0.0,178.48,1
2011-11-24,2011,11,November,United Kingdom,128,42328.65,-2636.6,39692.05,1
2011-11-24,2011,11,November,Unspecified,1,632.55,0.0,632.55,1
2011-11-25,2011,11,November,EIRE,1,293.79,0.0,293.79,1
2011-11-25,2011,11,November,France,4,1260.31,-54.0,1206.31,1
2011-11-25,2011,11,November,Germany,1,125.22,0.0,125.22,1
2011-11-25,2011,11,November,Norway,1,2016.78,0.0,2016.78,1
2011-11-25,2011,11,November,United Kingdom,91,47124.93,-326.01,46798.92,1
2011-11-27,2011,11,November,EIRE,1,829.91,0.0,829.91,1
2011-11-27,2011,11,November,United Kingdom,59,19774.89,-39.58,19735.31,1
2011-11-28,2011,11,November,Belgium,1,0.0,-48.85,-48.85,1
2011-11-28,2011,11,November,EIRE,2,1878.83,0.0,1878.83,1
2011-11-28,2011,11,November,France,5,1227.34,-494.07,733.27,1
2011-11-28,2011,11,November,Germany,3,1409.88,-60.48,1349.4,1
2011-11-28,2011,11,November,United Kingdom,115,52649.14,-1119.77,51529.37,1
2011-11-29,2011,11,November,Belgium,1,281.9,0.0,281.9,1
2011-11-29,2011,11,November,Finland,1,227.2,0.0,227.2,1
2011-11-29,2011,11,November,France,2,1339.12,0.0,1339.12,1
2011-11-29,2011,11,November,Germany,4,1358.86,0.0,1358.86,1
2011-11-29,2011,11,November,Japan,1,3651.6,0.0,3651.6,1
2011-11-29,2011,11,November,Spain,1,170.74,0.0,170.74,1
2011-11-29,2011,11,November,Switzerland,1,262.5,0.0,262.5,1
2011-11-29,2011,11,November,United Kingdom,140,65304.01,-376.73,64927.28,1
2011-11-30,2011,11,November,Channel Islands,1,0.0,-19.6,-19.6,1
2011-11-30,2011,11,November,Denmark,1,905.52,0.0,905.52,1
2011-11-30,2011,11,November,EIRE,3,1594.64,0.0,1594.64,1
2011-11-30,2011,11,November,Finland,1,569.09,0.0,569.09,1
2011-11-30,2011,11,November,France,7,2813.59,-61.53,2752.06,1
2011-11-30,2011,11,November,Germany,2,679.4,0.0,679.4,1
2011-11-30,2011,11,November,Italy,2,0.0,-197.8,-197.8,1
2011-11-30,2011,11,November,Netherlands,1,119.0,0.0,119.0,1
2011-11-30,2011,11,November,Norway,1,2843.29,0.0,2843.29,1
2011-11-30,2011,11,November,Portugal,1,56.0,0.0,56.0,1
2011-11-30,2011,11,November,United Kingdom,144,50545.18,-697.05,49848.13,1
2011-12-01,2011,12,December,EIRE,5,1038.92,-17.85,1021.07,1
2011-12-01,2011,12,December,Finland,1,890.0,0.0,890.0,1
2011-12-01,2011,12,December,France,2,931.39,0.0,931.39,1
2011-12-01,2011,12,December,Germany,2,695.87,0.0,695.87,1
2011-12-01,2011,12,December,Malta,1,0.0,-30.81,-30.81,1
2011-12-01,2011,12,December,United Kingdom,158,48630.43,-737.64,47892.79,1
2011-12-02,2011,12,December,Belgium,2,310.32,-8.3,302.02,1
2011-12-02,2011,12,December,Cyprus,1,0.0,-91.25,-91.25,1
2011-12-02,2011,12,December,Finland,2,342.76,0.0,342.76,1
2011-12-02,2011,12,December,France,5,1579.25,-164.45,1414.8,1
2011-12-02,2011,12,December,Germany,2,67.0,-29.17,37.83,1
2011-12-02,2011,12,December,Portugal,1,1436.93,0.0,1436.93,1
2011-12-02,2011,12,December,USA,1,269.96,0.0,269.96,1
2011-12-02,2011,12,December,United Kingdom,128,53657.85,-240.4,53417.45,1
2011-12-04,2011,12,December,EIRE,1,773.54,0.0,773.54,1
2011-12-04,2011,12,December,France,3,1031.89,0.0,1031.89,1
2011-12-04,2011,12,December,Germany,3,1179.87,0.0,1179.87,1
